Question,Answer,Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp,TeamId,DeviceType,DeviceId
1,C,52.21976955355316,6.896284373247925,36.27915191650391,10,12.47800119211254,null,0,1377706417000,AAA03,ios,089edee1-6774-482a-ba9e-2d27ff24cfea
6,Blauw,52.21973730764049,6.89632029065991,40.93515014648438,10,12.42242942271469,null,0,1377706438000,AAA03,ios,089edee1-6774-482a-ba9e-2d27ff24cfea
17,B,52.21996761792273,6.895770321222354,51.44576263427734,5,9.5,null,0,1377706546000,AAA03,ios,089edee1-6774-482a-ba9e-2d27ff24cfea
4,Gerard Meijerink,52.22004495474147,6.895789099635569,49.74059295654297,5,9.5,333.9516451432987,0.2894443582823705,1377706679000,AAA03,ios,089edee1-6774-482a-ba9e-2d27ff24cfea
5,Blauw,52.22003410971646,6.895803676631023,48.64733123779297,5,9.5,null,0,1377706708000,AAA03,ios,089edee1-6774-482a-ba9e-2d27ff24cfea
10,C,52.22003410971646,6.895803676631023,62.75672149658203,10,12.96608533141716,null,0,1377706726000,AAA03,ios,089edee1-6774-482a-ba9e-2d27ff24cfea
18,D,52.22003327959273,6.895833728519397,62.91698455810547,10,14.30050721067638,null,0,1377706763000,AAA03,ios,089edee1-6774-482a-ba9e-2d27ff24cfea
18,D,52.2209524,6.8954163,null,57.93000030517578,null,null,null,1377703486903,AAA04,android,8130fb74-e180-4120-87a0-86fa9061c6db
10,C,52.218401678837836,6.898226849734783,86.70000000000005,5,null,261.7699890136719,0,1377704475000,AAA04,android,8130fb74-e180-4120-87a0-86fa9061c6db
9,C,52.22055345,6.89622495,78.9000015258789,6,null,29,1,1377704816607,AAA06,android,314cd7f9-6cb3-4eec-b768-28701dd2e1ae
13,dienst uitvoering onderwijs,52.21830598,6.89053083,77.5,20,null,null,0,1377705590381,AAA06,android,314cd7f9-6cb3-4eec-b768-28701dd2e1ae
14,D,52.21826462,6.89144286,79.30000305175781,4,null,null,0,1377705810709,AAA06,android,314cd7f9-6cb3-4eec-b768-28701dd2e1ae
15,D,52.21826412,6.89144361,79.5999984741211,4,null,null,0,1377705872860,AAA06,android,314cd7f9-6cb3-4eec-b768-28701dd2e1ae
9,C,52.22057895,6.89624327,77.19999694824219,3,null,null,0,1377704823000,AAA06,android,dc22badf-5c5f-4782-823f-e15e04324382
18,D,52.10698959114193,7.047566745608621,52,65,10,-1,-1,1378329662000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
19,B,52.10698959114193,7.047566745608621,52,65,10,-1,-1,1378329662000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
21,2000,52.10698959114193,7.047566745608621,52,65,10,-1,-1,1378329662000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
14,C,52.10698959114193,7.047566745608621,52,65,10,-1,-1,1378329662000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
15,D,52.10698959114193,7.047566745608621,52,65,10,-1,-1,1378329662000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
11,D,52.10698959114193,7.047566745608621,52,65,10,-1,-1,1378329662000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
13,Dienst uitvoering onderwijs,52.10698959382229,7.0475667654687,52,65,10,-1,-1,1378329964000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
8,A,52.10698959382229,7.0475667654687,52,65,10,-1,-1,1378329964000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
24,1.00,52.10698959382229,7.0475667654687,52,65,10,-1,-1,1378329964000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
12,B,52.10698959382229,7.0475667654687,52,65,10,-1,-1,1378329964000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
22,C,52.10698959382229,7.0475667654687,52,65,10,-1,-1,1378329964000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
6,Blauw,52.10698959382229,7.0475667654687,52,65,10,-1,-1,1378329964000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
10,B,52.10698959492186,7.047566773615872,52,65,10,-1,-1,1378330267000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
17,A,52.10698959492186,7.047566773615872,52,65,10,-1,-1,1378330267000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
3,A,52.10698958753196,7.047566718860637,52,65,10,-1,-1,1378330569000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
2,D,52.10698958753196,7.047566718860637,52,65,10,-1,-1,1378330569000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
4,X,52.10698958753196,7.047566718860637,52,65,10,-1,-1,1378330569000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
5,Geel,52.10698958753196,7.047566718860637,52,65,10,-1,-1,1378330569000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
20,D,52.10698958753196,7.047566718860637,52,65,10,-1,-1,1378330569000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
23,1.50,52.10698958753196,7.047566718860637,52,65,10,-1,-1,1378330569000,AAA15,ios,b016f868-dc3f-4c59-b496-f08d9e81b329
18,D,52.22092,6.8954094,null,25,null,null,null,1377340382000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
10,C,52.2195367,6.8982548,null,40,null,null,null,1377340963000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
5,blauw,52.2193512,6.8987794,null,41,null,null,null,1377341007000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
4,martin meijers,52.21699,6.8990311,null,49,null,null,null,1377341506000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
17,A,52.2169951,6.8994042,null,30,null,null,null,1377342315000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
6,blauw,52.2169951,6.8994042,null,30,null,null,null,1377342315000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
1,C,52.2169951,6.8994042,null,30,null,null,null,1377342315000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
2,D,52.2169951,6.8994042,null,30,null,null,null,1377342315000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
22,C,52.2169951,6.8994042,null,30,null,null,null,1377342315000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
24,1.00,52.2192076,6.8963233,null,22,null,null,null,1377343122000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
12,B,52.2192076,6.8963233,null,22,null,null,null,1377343122000,AAC12,android,20b20bcb-5777-4a84-aa74-bb916c18bde4
7,C,52.2209498,6.8955384,null,52,null,null,null,1377338485000,AAC13,android,6b2856e0-64ff-4d73-8c2e-5b59c05cfc2d
4,Martin Meijers,52.217299,6.8977224,null,40,null,null,null,1377339070000,AAC13,android,6b2856e0-64ff-4d73-8c2e-5b59c05cfc2d
17,A,52.21950494684279,6.900179078802466,126.5999755859375,15,null,85,0,1377340178000,AAC13,android,6b2856e0-64ff-4d73-8c2e-5b59c05cfc2d
10,C,52.21957900095731,6.898948112502694,106.4000244140625,10,null,269,0.8131499886512756,1377340401000,AAC13,android,6b2856e0-64ff-4d73-8c2e-5b59c05cfc2d
20,B,52.22118099220097,6.898232214152813,105.5,25,null,8,2.3768999576568604,1377340768000,AAC13,android,6b2856e0-64ff-4d73-8c2e-5b59c05cfc2d
21,2001,52.2214954,6.8974265,null,30,null,null,null,1377340919000,AAC13,android,6b2856e0-64ff-4d73-8c2e-5b59c05cfc2d
19,B,52.22187597770244,6.896602269262075,93.5999755859375,15,null,7,1.4386500120162964,1377341103000,AAC13,android,6b2856e0-64ff-4d73-8c2e-5b59c05cfc2d
16,B,52.22179735545069,6.895610271021724,87,40,null,10,0.9382500052452087,1377341305000,AAC13,android,6b2856e0-64ff-4d73-8c2e-5b59c05cfc2d
23,1.50,52.22142465412617,6.895190589129925,98.5999755859375,15,null,175,0,1377341422000,AAC13,android,6b2856e0-64ff-4d73-8c2e-5b59c05cfc2d
6,wit,52.221017964184284,6.893563913181424,90.4000244140625,10,null,271,0.9382500052452087,1377341594000,AAC13,android,6b2856e0-64ff-4d73-8c2e-5b59c05cfc2d
9,C,52.2234663,6.8914965,null,1377,null,null,null,1377337793505,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
13,dienst uitvoering onderwijs,52.2234663,6.8914965,null,1377,null,null,null,1377337793505,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
14,D,52.2234663,6.8914965,null,1377,null,null,null,1377338731510,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
15,D,52.2234663,6.8914965,null,1377,null,null,null,1377339728188,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
11,D,52.2234663,6.8914965,null,1377,null,null,null,1377340228236,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
24,1.00,52.2234663,6.8914965,null,1377,null,null,null,1377340568381,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
12,B,52.21995666666667,6.89414,43,5.699999809265137,null,352.8399963378906,0,1377341575000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
22,C,52.220884999999996,6.893841666666667,38.8,6.400000095367432,null,334.6099853515625,0,1377341718000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
2,C,52.22097,6.893378333333334,37.7,5,null,274.9700012207031,0,1377341749000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
1,C,52.220953333333334,6.893233333333335,37.6,4.800000190734863,null,268.3599853515625,0,1377341758000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
6,rood,52.221088333333334,6.89293,36.6,4.900000095367432,null,301.3500061035156,0,1377341784000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
23,1.20,52.22097166666667,6.892720000000001,35.1,6.400000095367432,null,229.75999450683594,0,1377341811000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
16,B,52.22097166666667,6.892720000000001,35.1,6.400000095367432,null,229.75999450683594,0,1377341811000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
19,C,52.22097166666667,6.892720000000001,35.1,6.400000095367432,null,229.75999450683594,0,1377341811000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
21,2001,52.22097166666667,6.892720000000001,35.1,6.400000095367432,null,229.75999450683594,0,1377341811000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
20,C,52.22097166666667,6.892720000000001,35.1,6.400000095367432,null,229.75999450683594,0,1377341811000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
10,C,52.22097166666667,6.892720000000001,35.1,6.400000095367432,null,229.75999450683594,0,1377341811000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
17,A,52.22097166666667,6.892720000000001,35.1,6.400000095367432,null,229.75999450683594,0,1377341811000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
4,alfred,52.220794999999995,6.892926666666667,32.7,6.900000095367432,null,225.66000366210938,0,1377341997000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
7,C,52.220794999999995,6.892926666666667,32.7,6.800000190734863,null,225.66000366210938,0,1377342003000,AAC14,android,5494f7ea-a654-48fb-8f32-4d1ff9006e99
9,C,52.22078323364258,6.895873546600342,147,5.936328887939453,null,198.45703125,0.4487813115119934,1377337860000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
13,Dienst Uitvoering Onderwijs,52.21847915649414,6.8894362449646,85,1.3038405179977417,null,0,0,1377338890000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
14,C,52.22030258178711,6.886882781982422,77,1.5811388492584229,null,0,0,1377339220000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
15,D,52.222049713134766,6.890144348144531,87,2.1633307933807373,null,85.5120849609375,0.7806000113487244,1377339692000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
11,D,52.22128677368164,6.895186901092529,105,5.866856098175049,null,194.578857421875,0.29979220032691956,1377340478000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
24,1.00,52.21980667114258,6.8961310386657715,91,4.939635753631592,null,0,0,1377341021000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
12,A,52.220001220703125,6.8943071365356445,91,2.842534065246582,null,174.8199462890625,0,1377341577000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
22,C,52.22006607055664,6.894350051879883,107,4.482186794281006,null,0,0,1377341600000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
2,C,52.221126556396484,6.893792152404785,112,15.57562255859375,null,226.856689453125,0.6589707136154175,1377341725000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
1,C,52.22098922729492,6.893599033355713,95,2.9546573162078857,null,303.0908203125,0.9819272756576538,1377341736000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
6,geel,52.22114944458008,6.892998218536377,96,2.2360680103302,null,304.090576171875,0.8676199913024902,1377341778000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
23,1.5,52.246063232421875,6.848645210266113,-2,53.17179870605469,null,119.849853515625,0,1377705175000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
16,B,52.24620056152344,6.84873104095459,13,14.142843246459961,null,159.3841552734375,0,1377705186000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
19,D,52.24624252319336,6.848688125610352,14,11.808895111083984,null,159.3841552734375,0,1377705190000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
21,2001,52.24631881713867,6.84873104095459,24,9.167879104614258,null,159.3841552734375,0,1377705223000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
20,C,52.24631881713867,6.84873104095459,24,8.668333053588867,null,159.3841552734375,0,1377705224000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
10,B,52.246341705322266,6.848752498626709,25,5.16139554977417,null,159.3841552734375,0,1377705238000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
17,B,52.246341705322266,6.848752498626709,25,5.16139554977417,null,159.3841552734375,0,1377705238000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
4,Pieter,52.246395111083984,6.848773956298828,33,4.263801097869873,null,159.3841552734375,0,1377705276000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
7,C,52.246395111083984,6.848773956298828,33,4.060788154602051,null,159.3841552734375,0,1377705282000,AAC14,android,7bbbd345-28ba-4617-a8dd-ea8b865b20ad
9,C,52.22093947,6.89522211,95.19999694824219,3,null,null,0,1377337656000,AAC14,android,f03d6490-31f1-44c4-9d9d-4659f892b2a1
13,dienst uitvoering onderwijs,52.2185326,6.88960103,86.5999984741211,8,null,null,0,1377338907237,AAC14,android,f03d6490-31f1-44c4-9d9d-4659f892b2a1
14,D,52.22035457,6.88681223,90.4000015258789,3,null,null,0,1377339181000,AAC14,android,f03d6490-31f1-44c4-9d9d-4659f892b2a1
15,D,52.22203014,6.89038694,82.5,3,null,118.30000305175781,1.25,1377339704000,AAC14,android,f03d6490-31f1-44c4-9d9d-4659f892b2a1
11,D,52.22128889,6.89507947,85.30000305175781,5,null,null,0,1377340486000,AAC14,android,f03d6490-31f1-44c4-9d9d-4659f892b2a1
24,1.00,52.2198893,6.89626081,95.5,6,null,null,0,1377341014000,AAC14,android,f03d6490-31f1-44c4-9d9d-4659f892b2a1
12,B,52.22003043,6.89426933,95.0999984741211,3,null,336.20001220703125,0.5,1377341569000,AAC14,android,f03d6490-31f1-44c4-9d9d-4659f892b2a1
22,C,52.22003043,6.89426933,95.0999984741211,3,null,336.20001220703125,0.5,1377341569000,AAC14,android,f03d6490-31f1-44c4-9d9d-4659f892b2a1
23,1.50,52.2209863,6.8954617,null,52.869998931884766,null,null,null,1377337531561,AAC15,android,5854301f-e549-4ad7-8a23-9fecf16ad219
11,D,52.2214447,6.8952695,null,28.052000045776367,null,null,null,1377337751760,AAC15,android,5854301f-e549-4ad7-8a23-9fecf16ad219
14,B,52.2209909,6.8952793,null,45.33399963378906,null,null,null,1377337771784,AAC15,android,5854301f-e549-4ad7-8a23-9fecf16ad219
15,D,52.22148626111448,6.895298045128584,92.9000244140625,10,null,127,0.1251000016927719,1377337936000,AAC15,android,5854301f-e549-4ad7-8a23-9fecf16ad219
19,C,52.22145692445338,6.895203581079841,91,10,null,172,0.18765000998973846,1377337975000,AAC15,android,5854301f-e549-4ad7-8a23-9fecf16ad219
8,C,52.2199018,6.8960806,null,883,null,null,null,1377338258000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
7,C,52.2199018,6.8960806,null,883,null,null,null,1377338258000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
2,C,52.2199022,6.8961273,null,795,null,null,null,1377338305000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
3,D,52.2199022,6.8961273,null,795,null,null,null,1377338305000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
17,A,52.22099084,6.89521839,81.9000015258789,7,null,null,0,1377338416000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
4,Albert Heijn,52.22099084,6.89521839,81.9000015258789,7,null,null,0,1377338416000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
5,Wit,52.22099084,6.89521839,81.9000015258789,7,null,null,0,1377338416000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
22,C,52.22099084,6.89521839,81.9000015258789,7,null,null,0,1377338416000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
12,C,52.22094603,6.89523209,77.5,5,null,null,0,1377338515000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
13,Dienst Uitvoerend Onderwijs,52.22094467,6.89523305,77.5999984741211,7,null,null,0,1377338574000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
24,19.95,52.22094475,6.89523327,77.80000305175781,7,null,null,0,1377338596000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
6,Roze,52.22094471,6.89523401,78.0999984741211,7,null,null,0,1377338630000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
10,A,52.22094471,6.89523401,78.0999984741211,7,null,null,0,1377338630000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
20,D,52.22094471,6.89523401,78.0999984741211,7,null,null,0,1377338630000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
16,D,52.22094471,6.89523401,78.0999984741211,7,null,null,0,1377338630000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
19,C,52.22094471,6.89523401,78.0999984741211,7,null,null,0,1377338630000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
15,A,52.22094471,6.89523401,78.0999984741211,7,null,null,0,1377338630000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
14,B,52.22094471,6.89523401,78.0999984741211,7,null,null,0,1377338630000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
11,D,52.22094471,6.89523401,78.0999984741211,7,null,null,0,1377338630000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
23,1.20,52.22094471,6.89523401,78.0999984741211,7,null,null,0,1377338630000,AAC16,android,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66
8,A,52.2199017,6.8960806,null,883,null,null,null,1377338141374,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
7,C,52.2199017,6.8960806,null,883,null,null,null,1377338141374,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
2,C,52.2205156,6.8959708,null,757,null,null,null,1377338263023,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
3,A,52.2205156,6.8959708,null,757,null,null,null,1377338263023,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
17,A,52.2173064,6.900329,null,759,null,null,null,1377338591683,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
4,martin meijers,52.2175176,6.9003354,null,759,null,null,null,1377339210540,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
5,oranje,52.2175176,6.9003354,null,759,null,null,null,1377339210540,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
22,C,52.2175176,6.9003354,null,759,null,null,null,1377339210540,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
12,B,52.2175176,6.9003354,null,759,null,null,null,1377339210540,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
13,dienst uitvoering onderwijs,52.2175176,6.9003354,null,759,null,null,null,1377339210540,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
24,1. 00,52.2208421,6.8967094,null,757,null,null,null,1377340475199,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
6,blauw,52.2208421,6.8967094,null,757,null,null,null,1377340475199,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
10,C,52.2208421,6.8967094,null,757,null,null,null,1377340475199,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
20,C,52.2208421,6.8967094,null,757,null,null,null,1377340475199,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
16,B,52.2208421,6.8967094,null,757,null,null,null,1377340475199,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
19,B,52.2208421,6.8967094,null,757,null,null,null,1377340475199,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
15,A,52.2208421,6.8967094,null,757,null,null,null,1377340475199,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
14,A,52.2198376,6.8960408,null,880,null,null,null,1377341076730,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
11,D,52.2198376,6.8960408,null,880,null,null,null,1377341076730,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
23,1. 50,52.2198376,6.8960408,null,880,null,null,null,1377341076730,AAC16,android,72fded25-548a-4966-bf54-4949fa1c3cbf
7,C,52.2210137,6.8953978,null,26,null,null,null,1377338254296,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
17,A,52.2210137,6.8953978,null,26,null,null,null,1377338254296,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
5,blauw,52.2209978,6.8954206,null,24,null,null,null,1377338274275,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
4,jan,52.2208493,6.895292,null,24.104000091552734,null,null,null,1377338279676,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
1,C,52.2208493,6.895292,null,24.104000091552734,null,null,null,1377338279676,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
3,B,52.2208493,6.895292,null,24.104000091552734,null,null,null,1377338279676,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
6,goud,52.22085196059197,6.895234510302544,75.29998779296875,10,null,120,0.1251000016927719,1377338342000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
10,C,52.22085015848279,6.8952367734164,75.29998779296875,15,null,120,0,1377338356000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
20,C,52.22085015848279,6.8952367734164,75.29998779296875,15,null,120,0,1377338356000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
24,5.00,52.22085015848279,6.8952367734164,75.29998779296875,15,null,120,0,1377338356000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
12,B,52.22085015848279,6.8952367734164,75.29998779296875,10,null,120,0,1377338407000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
13,dienst uitvoering onderwijs,52.22085015848279,6.8952367734164,75.29998779296875,10,null,120,0,1377338407000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
14,D,52.22085015848279,6.8952367734164,75.29998779296875,10,null,120,0,1377338407000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
11,D,52.22085015848279,6.8952367734164,75.29998779296875,10,null,120,0,1377338407000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
16,B,52.22085015848279,6.8952367734164,75.29998779296875,10,null,120,0,1377338407000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
19,C,52.22085015848279,6.8952367734164,75.29998779296875,10,null,120,0,1377338407000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
21,2000,52.22085015848279,6.8952367734164,75.29998779296875,10,null,120,0,1377338407000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
15,A,52.220848398283124,6.89522604458034,82.20001220703125,5,null,176,0,1377338545000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
23,2.00,52.220848398283124,6.89522604458034,82.20001220703125,5,null,176,0,1377338545000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
8,A,52.220848398283124,6.89522604458034,82.20001220703125,5,null,176,0,1377338545000,AAD01,android,9911946d-5b84-4b64-9e63-e78b421b71e6
8,A,52.2209563,6.8955446,null,52.707000732421875,null,null,null,1377336923020,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
23,1.00,52.2209766,6.8955037,null,46.645999908447266,null,null,null,1377337006010,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
15,A,52.2209766,6.8955037,null,46.645999908447266,null,null,null,1377337006010,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
21,2001,52.2209766,6.8955037,null,46.645999908447266,null,null,null,1377337006010,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
19,B,52.2217107,6.89656,null,24.474000930786133,null,null,null,1377337465783,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
16,B,52.221986,6.8966672,null,34.564998626708984,null,null,null,1377337548557,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
11,D,52.2216924,6.8952441,null,39,null,null,null,1377337691093,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
14,B,52.221339,6.8952888,null,37.97600173950195,null,null,null,1377337852416,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
13,dienst uitvoerend onderwijs,52.221238,6.8952927,null,34.415000915527344,null,null,null,1377337895902,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
12,B,52.2212698,6.8953171,null,30,null,null,null,1377337914869,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
24,1.00,52.2199017,6.8960806,null,883,null,null,null,1377338354770,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
20,D,52.2199017,6.8960806,null,883,null,null,null,1377338354770,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
10,C,52.22005182,6.89577578,18,15,null,null,0,1377338587000,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
6,groen,52.2193213,6.89659448,73.0999984741211,14,null,61.900001525878906,0.75,1377338682000,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
3,C,52.21921637,6.8963669,88.5999984741211,10,null,null,0,1377338737000,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
1,C,52.219228,6.89634454,90.19999694824219,10,null,null,0,1377338768000,AAD02,android,94a9c097-15b1-4cb5-a97c-17ff6c6e910d
